Parameters: V_min=1, V_max=80, V_step=0.25 | R_min=1000, R_max=2000, R_step=50 | qT=1, kappa=0.9, R_ext=500, cT=0.18, i0=0, tc=30, lam=0.12, tmax=500, dt=0.0001, (Increasing V_ext)
V_ext,R_ext,spike_count,x_min,x_max,x_f,T'_f,V_f,V'_f
57.25,1850,0,-0.433555765876893,-0.432481567837632,-0.432693424261408,-0.0282112523574659,0.564366717291815,-4.64982528507962
57.5,1850,0,-0.43269342423516,-0.43162636281972,-0.431834330950654,-0.0282628453204448,0.562833190884461,-4.63741746349517
57.75,1850,0,-0.431834330924406,-0.430774310085285,-0.430978457792087,-0.0283141322757009,0.561307921211606,-4.62507190551305
58,1850,0,-0.430978457765839,-0.429925382996113,-0.430125776978786,-0.0283651151724437,0.559790832134566,-4.61278807402785
58.25,1850,0,-0.430125776952538,-0.42907955524894,-0.42927626106775,-0.0284157959395422,0.558281848555921,-4.600565438546
58.5,1850,0,-0.429276261041503,-0.428236800873951,-0.428429882974593,-0.0284661764857982,0.556780896404356,-4.58840347509962
58.75,1850,0,-0.428429882948345,-0.427397094225148,-0.427586615966853,-0.0285162587002596,0.55528790261451,-4.57630166613125
59,1850,0,-0.427586615940605,-0.426560409979853,-0.426746433658022,-0.0285660444524908,0.553802795109569,-4.56425950039693
59.25,1850,0,-0.426746433631774,-0.425726723129845,-0.425909310001494,-0.0286155355928456,0.552325502783302,-4.55227647286356
59.5,1850,0,-0.425909309975246,-0.424896008974042,-0.425075219284927,-0.0286647339527128,0.550855955483502,-4.54035208461385
59.75,1850,0,-0.42507521925868,-0.424068243121817,-0.424244136123646,-0.0287136413449168,0.549394083992355,-4.52848584273742
60,1850,0,-0.424244136097398,-0.42324340148012,-0.423416035456479,-0.0287622595638152,0.547939820014669,-4.51667726026016
60.25,1850,0,-0.423416035430231,-0.422421460249112,-0.422590892539006,-0.0288105903856663,0.546493096157182,-4.50492585602418
60.5,1850,0,-0.422590892512758,-0.421602395924152,-0.421768682938891,-0.0288586355688225,0.545053845915664,-4.49323115461823
60.75,1850,0,-0.421768682912644,-0.420786185283712,-0.420949382530307,-0.0289063968540474,0.543622003658011,-4.48159268627643
61,1850,0,-0.420949382504059,-0.419972805388489,-0.420132967488848,-0.0289538759647103,0.542197504609398,-4.47000998679303
61.25,1850,0,-0.4201329674626,-0.419162233574678,-0.419319414286341,-0.0290010746070594,0.540780284837103,-4.45848259743576
61.5,1850,0,-0.419319414260093,-0.418354447453461,-0.41850869968674,-0.0290479944704071,0.539370281238543,-4.44701006487258
61.75,1850,0,-0.418508699660493,-0.417549424903448,-0.417700800739861,-0.029094637227402,0.537967431522462,-4.43559194106524
62,1850,0,-0.417700800713613,-0.416747144065806,-0.416895694777883,-0.0291410045342964,0.536571674199409,-4.42422778321413
62.25,1850,0,-0.416895694751635,-0.415947583344976,-0.416093359409996,-0.0291870980310632,0.535182948565224,-4.412917153657
62.5,1850,0,-0.416093359383749,-0.415150721397357,-0.415293772518295,-0.0292329193417176,0.53380119468968,-4.40165961980648
62.75,1850,0,-0.415293772492048,-0.414356537135026,-0.414496912253304,-0.0292784700744654,0.532426353403051,-4.39045475406772
63,1850,0,-0.414496912227056,-0.413565009715723,-0.413702757028892,-0.0293237518219888,0.531058366281302,-4.37930213375509
63.25,1850,0,-0.413702757002644,-0.412776118542729,-0.412911285519212,-0.0293687661615698,0.529697175637216,-4.3682013410341
63.5,1850,0,-0.412911285492964,-0.411989843260236,-0.412122476653691,-0.0294135146553452,0.528342724505659,-4.35715196283731
63.75,1850,0,-0.412122476627443,-0.411206163748751,-0.411336309613073,-0.0294579988504788,0.526994956631959,-4.3461535907935
64,1850,0,-0.411336309586825,-0.410425060121827,-0.410552763825607,-0.0295022202794072,0.525653816461073,-4.335205821165
64.25,1850,0,-0.410552763799359,-0.409646512723464,-0.409771818962797,-0.0295461804599581,0.524319249124733,-4.32430825476768
64.5,1850,0,-0.40977181893655,-0.408870502124625,-0.408993454935838,-0.0295898808956098,0.522991200431469,-4.31346049691385
64.75,1850,0,-0.408993454909591,-0.408097009119637,-0.40821765189163,-0.0296333230756301,0.521669616854718,-4.30266215733884
65,1850,0,-0.408217651865383,-0.407326014720451,-0.40744439020921,-0.0296765084752924,0.520354445522622,-4.29191285014077
65.25,1850,0,-0.407444390182963,-0.406557500159058,-0.406673650496141,-0.0297194385560612,0.519045634207535,-4.28121219371737
65.5,1850,0,-0.406673650469894,-0.40579144687751,-0.405905413584782,-0.0297621147657299,0.517743131314958,-4.2705598106974
65.75,1850,0,-0.405905413558535,-0.405027836530414,-0.405139660528846,-0.0298045385386061,0.516446885873586,-4.25995532788071
66,1850,0,-0.405139660502598,-0.404266650979281,-0.404376372600081,-0.0298467112957097,0.51515684752583,-4.24939837618161
66.25,1850,0,-0.404376372573834,-0.403507872289656,-0.403615531284838,-0.0298886344449222,0.513872966517721,-4.23888859056659
66.5,1850,0,-0.403615531258591,-0.402751482728584,-0.402857118280729,-0.0299303093811416,0.512595193689174,-4.22842560999446
66.75,1850,0,-0.402857118254482,-0.401997464761739,-0.402101115493551,-0.0299717374864822,0.511323480465251,-4.21800907736426
67,1850,0,-0.402101115467304,-0.401245801050529,-0.401347505033919,-0.0300129201303865,0.510057778846145,-4.20763863945204
67.25,1850,0,-0.401347505007672,-0.400496474449037,-0.400596269214284,-0.0300538586698131,0.508798041398702,-4.19731394685986
67.5,1850,0,-0.400596269188037,-0.399749468001797,-0.39984739054582,-0.0300945544493762,0.50754422124732,-4.18703465395922
67.75,1850,0,-0.399847390519573,-0.399004764941649,-0.399100851735495,-0.0301350088015131,0.506296272065564,-4.17680041883979
68,1850,0,-0.399100851709248,-0.398262348685991,-0.398356635683069,-0.0301752230466174,0.505054148067386,-4.16661090325461
68.25,1850,0,-0.398356635656822,-0.39752220283471,-0.397614725478247,-0.0302151984931939,0.50381780399892,-4.15646577256948
68.5,1850,0,-0.397614725452,-0.396784311167537,-0.396875104397837,-0.0302549364380006,0.502587195130292,-4.14636469571203
68.75,1850,0,-0.39687510437159,-0.396048657641685,-0.396137755902988,-0.0302944381661929,0.501362277247607,-4.13630734512195
69,1850,0,-0.396137755876742,-0.395315226390347,-0.395402663636449,-0.0303337049514594,0.500143006645047,-4.12629339670157
69.25,1850,0,-0.395402663610202,-0.394584001719003,-0.394669811419856,-0.0303727380561579,0.498929340117047,-4.11632252976685
69.5,1850,0,-0.39466981139361,-0.393854968103671,-0.393939183251278,-0.0304115387314617,0.497721234951166,-4.10639442700363
69.75,1850,0,-0.393939183225031,-0.393128110188634,-0.39321076330239,-0.0304501082174762,0.496518648920023,-4.09650877441577
70,1850,0,-0.393210763276143,-0.392403412784263,-0.392484535916116,-0.0304884477433821,0.495321540274445,-4.08666526128308
70.25,1850,0,-0.392484535889869,-0.391680860864323,-0.391760485604093,-0.0305265585275588,0.494129867736175,-4.07686358011504
70.5,1850,0,-0.391760485577846,-0.39096043956475,-0.391038597044234,-0.0305644417777113,0.492943590490854,-4.06710342660664
70.75,1850,0,-0.391038597017987,-0.390242134181515,-0.390318855078333,-0.0306020986909949,0.491762668181134,-4.05738449959489
71,1850,0,-0.390318855052087,-0.389525930166573,-0.389601244709716,-0.0306395304541383,0.490587060899917,-4.04770650101603
71.25,1850,0,-0.38960124468347,-0.38881181312927,-0.388885751100926,-0.0306767382435632,0.489416729183705,-4.03806913586336
71.5,1850,0,-0.388885751074679,-0.388099768830375,-0.38817235957146,-0.030713723225504,0.488251634006096,-4.02847211214599
71.75,1850,0,-0.388172359545213,-0.387389783183719,-0.387461055595536,-0.0307504865561237,0.487091736771374,-4.01891514084807
72,1850,0,-0.387461055569289,-0.386681842252076,-0.386751824799906,-0.030787029381629,0.485936999308225,-4.00939793588868
72.25,1850,0,-0.386751824773659,-0.385975932245813,-0.386044652961704,-0.0308233528383908,0.48478738386357,-3.99992021408303
72.5,1850,0,-0.386044652935457,-0.385272039521147,-0.385339526006337,-0.0308594580530274,0.483642853096513,-3.9904816951019
72.75,1850,0,-0.38533952598009,-0.384570150577309,-0.384636430005406,-0.0308953461425562,0.482503370072387,-3.98108210143625
73,1850,0,-0.38463642997916,-0.383870252057256,-0.383935351174669,-0.0309310182144734,0.481368898256913,-3.97172115835796
73.25,1850,0,-0.383935351148423,-0.383172330742401,-0.383236275872034,-0.0309664753668674,0.480239401510459,-3.96239859388335
73.5,1850,0,-0.383236275845788,-0.382476373553838,-0.382539190595593,-0.0310017186885235,0.479114844082411,-3.95311413873702
73.75,1850,0,-0.382539190569347,-0.381782367548496,-0.381844081981685,-0.0310367492590269,0.477995190605631,-3.94386752631613
74,1850,0,-0.381844081955439,-0.381090299918281,-0.381150936802997,-0.031071568148864,0.476880406091026,-3.9346584926553
74.25,1850,0,-0.38115093677675,-0.380400157988313,-0.380459741966691,-0.0311061764195233,0.475770455922211,-3.92548677639216
74.5,1850,0,-0.380459741940445,-0.379711929215177,-0.379770484512572,-0.0311405751235926,0.47466530585025,-3.91635211873327
74.75,1850,0,-0.379770484486325,-0.379025601185164,-0.379083151611276,-0.0311747653048566,0.47356492198851,-3.90725426342075
75,1850,0,-0.37908315158503,-0.378341161612512,-0.378397730562503,-0.0312087479983925,0.472469270807592,-3.89819295669939
75.25,1850,0,-0.378397730536256,-0.377658598336971,-0.37771420879326,-0.0312425242306633,0.47137831913035,-3.88916794728417
75.5,1850,0,-0.377714208767014,-0.376977899324433,-0.377032573856153,-0.0312760950196297,0.47029203412699,-3.88017898632842
75.75,1850,0,-0.377032573829907,-0.376299052661857,-0.376352813427699,-0.0313094613747644,0.469210383310275,-3.87122582739249
76,1850,0,-0.376352813401453,-0.375622046559191,-0.375674915306776,-0.0313426242972709,0.468133334531231,-3.86230822641644
76.25,1850,0,-0.375674915280529,-0.374946869344737,-0.374998867412655,-0.0313755847800871,0.467060855973192,-3.85342594167884
76.5,1850,0,-0.374998867386409,-0.374273509465224,-0.374324657783895,-0.0314083438079245,0.465992916149147,-3.84457873378267
76.75,1850,0,-0.374324657757649,-0.373601955483948,-0.373652274576177,-0.0314409023574638,0.464929483895018,-3.83576636560739
77,1850,0,-0.373652274549931,-0.372932196077981,-0.372981706061256,-0.0314732613974431,0.463870528367164,-3.82698860229574
77.25,1850,0,-0.37298170603501,-0.372264220038593,-0.372312940625273,-0.0315054218886064,0.462816019037426,-3.81824521122019
77.5,1850,0,-0.372312940599027,-0.371598016267394,-0.371645966767229,-0.0315373847839113,0.461765925688769,-3.80953596195395
77.75,1850,0,-0.371645966740983,-0.370933573776673,-0.370980773097492,-0.0315691510285647,0.460720218411031,-3.80086062624292
78,1850,0,-0.370980773071246,-0.370270881686198,-0.370317348336361,-0.0316007215601055,0.459678867596854,-3.79221897797882
78.25,1850,0,-0.370317348310115,-0.369609929222599,-0.369655681312639,-0.0316320973084851,0.458641843937652,-3.78361079317255
78.5,1850,0,-0.369655681286394,-0.368950705717551,-0.368995760962233,-0.031663279196145,0.457609118419624,-3.77503584992785
78.75,1850,0,-0.368995760935987,-0.36829320060591,-0.368337576326766,-0.0316942681380939,0.45658066231985,-3.76649392841531
79,1850,0,-0.36833757630052,-0.36763740342485,-0.36768111655222,-0.0317250650419823,0.455556447202427,-3.75798481084677
79.25,1850,0,-0.367681116525975,-0.36698330381113,-0.367026370887602,-0.0317556708081788,0.454536444914695,-3.74950828145021
79.5,1850,0,-0.367026370861357,-0.366330891500465,-0.366373328683621,-0.031786086329842,0.453520627583504,-3.74106412644487
79.75,1850,0,-0.366373328657375,-0.36568015632603,-0.365721979391392,-0.0318163124929929,0.452508967611538,-3.73265213401675
80,1850,0,-0.365721979365146,-0.365031088216328,-0.365072312561164,-0.0318463501765872,0.451501437673725,-3.72427209429467
1,1900,0,-0.953968861050896,-0.953968861050896,-0.953968861050896,-3.1225927173267e-05,0.427265731532034,-2.03924721070427
1.25,1900,0,-0.95396886102473,-0.953250466949834,-0.953250466949834,-4.97290359470548e-05,0.532251737949939,-2.54681775772908
1.5,1900,0,-0.953250466923661,-0.95248008338082,-0.95248008338082,-7.30535749010202e-05,0.636348782746613,-3.05324033664452
1.75,1900,0,-0.952480083354641,-0.951649792741032,-0.951649792741032,-0.000101543102572574,0.739450884992601,-3.55833925767762
2,1900,0,-0.951649792714847,-0.950749763376558,-0.950749763376558,-0.000135599971454486,0.841428742434399,-4.0618954177924
2.25,1900,0,-0.950749763350367,-0.949767593342361,-0.949767593342361,-0.000175702562525355,0.942122114938418,-4.56363092681044
2.5,1900,0,-0.949767593316164,-0.94868735376781,-0.94868735376781,-0.000222429702191027,1.04132881981576,-5.06318641907471
2.75,1900,0,-0.948687353741608,-0.94748815506581,-0.94748815506581,-0.000276496220780119,1.13878838051205,-5.56008655171699
3,1900,0,-0.947488155039602,-0.94614192913946,-0.94614192913946,-0.000338806380110241,1.23415694409682,-6.05368569902309
3.25,1900,0,-0.946141929113246,-0.944609873851498,-0.944609873851498,-0.000410537043861644,1.326967383713,-6.54307901876832
3.5,1900,0,-0.944609873825279,-0.942836518452287,-0.942836518452287,-0.000493272396599279,1.41656317699455,-7.02695000187961
3.75,1900,0,-0.942836518426063,-0.940739371285831,-0.940739371285831,-0.000589231800351976,1.50198374676472,-7.50329517153821
4,1900,0,-0.940739371259601,-0.938190041598453,-0.938190041598453,-0.000701672026868382,1.581756188823,-7.96889765857127
4.25,1900,0,-0.938190041572218,-0.934978705336279,-0.934978705336279,-0.000835617732484103,1.65350319933876,-8.41826333458873
4.5,1900,0,-0.93497870531004,-0.930749146969143,-0.930749146970679,-0.000999137942338697,1.71321882833172,-8.8414152296839
4.75,1900,0,-0.930749146944435,-0.924913743519569,-0.924913745809113,-0.00120486246098716,1.75426284184532,-9.21983904876648
5,1900,0,-0.924913745782865,-0.912698202592455,-0.916766816137989,-0.00146723433604949,1.76825018329691,-9.52423407820992
5.25,1900,19,-0.953429630586987,-0.533264896470323,-0.922859833136032,0.000119723699708765,1.76998588086831,-7.2995285921949
5.5,1900,22,-0.953643622831285,-0.519184568218395,-0.921358504457546,0.000337276749349641,1.77814872554678,-6.97882978029987
5.75,1900,25,-0.953762717538143,-0.509673073795459,-0.945466034919823,-3.23828418929258e-05,1.27982510791982,-5.03873799943639
6,1900,27,-0.953846818077185,-0.501843669801398,-0.94833007445546,-0.000379657775476897,1.07362447399539,-4.74608495770558
6.25,1900,29,-0.953907716944571,-0.495187398105214,-0.947044485275075,-0.000165018827441654,1.1744477557861,-4.67459900081335
6.5,1900,31,-0.953952648779097,-0.4893341801324,-0.94454354382843,0.000132048511669984,1.33458185444992,-4.73593860386864
6.75,1900,33,-0.953985751687655,-0.484080792336403,-0.943537160209575,0.000240920248541816,1.38790148628606,-4.71193260142056
7,1900,35,-0.95400947615167,-0.479308085179037,-0.946645959808791,-0.000110422788851788,1.20348115145915,-4.39123600097096
7.25,1900,37,-0.954025433056765,-0.474939026456472,-0.953361166700579,-0.00723918863773498,0.507308995206893,-4.28960672237602
7.5,1900,38,-0.954035379133176,-0.470877033566212,-0.941407334309831,0.000459927116418316,1.48364789175843,-4.59257246234402
7.75,1900,40,-0.954040487235804,-0.46705557187157,-0.932153117250311,0.00094925396484908,1.71233340195358,-5.0327720016312
8,1900,42,-0.954041294641948,-0.463447787724738,-0.943410368716439,0.000282543690553898,1.39555276253037,-4.28514104637326
8.25,1900,44,-0.954036839067085,-0.460140084363053,-0.545698941340909,0.000194732349782341,1.42805052523024,-8.11081933130958
8.5,1900,45,-0.954029405295622,-0.456971354533252,-0.549369447096224,0.000880637203920107,1.46129175508388,-7.98949157947935
8.75,1900,46,-0.954019038552841,-0.453943905888818,-0.945052319568583,1.70567198305802e-05,1.30735978427297,-3.96436463005057
9,1900,48,-0.954005962819918,-0.45104571567851,-0.943090850103427,0.000276092594521542,1.41207605633751,-4.02630391470658
9.25,1900,50,-0.953990230107696,-0.448278643029436,-0.730057696532532,-0.0147700802266449,0.31363857536595,-3.726645479773
9.5,1900,51,-0.953971866563386,-0.445647394604485,-0.683642584528945,-0.0157278707795788,0.296513749880168,-3.69845283061178
9.75,1900,52,-0.953951448901759,-0.443105923973899,-0.944910314868046,-8.82503535956804e-05,1.3163818303232,-3.73553493339936
10,1900,54,-0.953929034511505,-0.440652456447929,-0.950022767623905,-0.00215256280003519,0.917880264452248,-3.42485461465651
10.25,1900,55,-0.9539044746981,-0.438305530847774,-0.943844782117701,2.79492962187032e-05,1.37551776639955,-3.69227284967919
10.5,1900,57,-0.953878295363152,-0.436016694858152,-0.688164892034718,-0.015289922931977,0.298017958194773,-3.42778376822989
10.75,1900,58,-0.953853149368391,-0.433827384834787,-0.433889461172407,-0.0180853876449476,0.574782039103462,-7.4113670950292
11,1900,59,-0.953820444780957,-0.431688323667744,-0.952932846443575,-0.0071692472232,0.568541904196442,-3.2051012254999
11.25,1900,60,-0.953788989336127,-0.429633400620645,-0.932204107290304,0.00102365182969655,1.72302077647596,-3.98861719817059
11.5,1900,62,-0.953756348301447,-0.427594487076863,-0.945936507324491,-0.000698601600146115,1.25379390259268,-3.346639474672
11.75,1900,63,-0.953721691896252,-0.425673101653071,-0.944819776316904,-0.000460137992392643,1.32281430458762,-3.36551185593027
12,1900,64,-0.953685793804662,-0.423776955296671,-0.91378551079223,0.00152173914811447,1.86601803109748,-4.12939449296543
12.25,1900,66,-0.953648096062088,-0.421980497172655,-0.951993067023791,-0.00565237720415683,0.693527987831768,-3.00405093174475
12.5,1900,67,-0.953609599936726,-0.42014695296038,-0.493519626033431,0.00330912699462194,1.41788595390994,-8.06301526044439
12.75,1900,67,-0.953569474978442,-0.418390621152458,-0.880212508891784,0.00194202473021402,1.94349052999926,-4.20307535957924
13,1900,69,-0.953527760155833,-0.416712793864111,-0.823640566447832,0.00256844439781199,1.98774078495672,-4.43292544071914
13.25,1900,71,-0.953484935545942,-0.415035507170294,-0.446685244648602,-0.0225753187096393,0.277692665763055,-4.56313466307332
13.5,1900,71,-0.953440870308724,-0.413375510654745,-0.95001487472409,-0.00363007830910054,0.918126826050948,-2.89630774141919
13.75,1900,72,-0.953395251508576,-0.411790851963616,-0.896694929743157,0.0016981279397533,1.92847781022334,-3.93556561412135
14,1900,74,-0.953348203969763,-0.410256971949403,-0.95063594513142,-0.00449118413448451,0.852546004059183,-2.82563301805288
14.25,1900,75,-0.953300077926702,-0.40870399810386,-0.437842202047086,-0.00302248209052341,1.08096087875696,-8.67683980586983
14.5,1900,75,-0.953250503798489,-0.407198343266741,-0.93510584229121,0.000429174165761663,1.67867216245839,-3.37249116401115
14.75,1900,77,-0.95319960566741,-0.40572311388721,-0.94813584200986,-0.00270682956367248,1.09150550620655,-2.84610045524325
15,1900,78,-0.953147202300404,-0.40430183801776,-0.953079701443753,-0.00918529466053908,0.546341251689939,-2.70152128821229
15.25,1900,79,-0.953093475257611,-0.402895117468911,-0.478044959707006,-0.0213510315898316,0.225961046928514,-3.29978818456126
15.5,1900,80,-0.953038393318852,-0.401500996031232,-0.558470985249821,0.00766984457115142,1.81318006376429,-6.51819387882319
15.75,1900,80,-0.952981857136759,-0.400145951994193,-0.903745538204092,0.00139166597805557,1.92878304384388,-3.61955132086367
16,1900,82,-0.952923847458836,-0.398833463029533,-0.939527115927565,-0.000413358463520353,1.56225287118267,-3.08500916474362
16.25,1900,83,-0.952864507878114,-0.397492394429572,-0.94828884946645,-0.0033574407691373,1.07868434445421,-2.73000835918359
16.5,1900,84,-0.952803548201035,-0.39621239405914,-0.783058041145866,-0.0119640394849195,0.431353411039663,-2.58855527100257
16.75,1900,85,-0.952784797737802,-0.394946932836135,-0.512938921451974,0.0082483685679883,1.69658005041514,-7.24410894291403
17,1900,85,-0.952677053444022,-0.393688423322288,-0.941005292880479,-0.000933104162395365,1.50949421784527,-2.96216439889132
17.25,1900,87,-0.95261146218358,-0.392461139431008,-0.650054896036588,-0.0147841770327284,0.334823186961086,-2.51223354936145
17.5,1900,87,-0.952573239754845,-0.391260690352008,-0.934562524449714,-0.000138170045879207,1.69577625903154,-3.10987943566401
17.75,1900,89,-0.952475215132099,-0.390057759758679,-0.420655592490363,-0.0239317619474826,0.244490376672547,-3.95246093875666
18,1900,89,-0.952404474158655,-0.388880280025594,-0.95166147168138,-0.0074799447790052,0.733399328369222,-2.55507743477062
18.25,1900,90,-0.952331960444083,-0.387742176399112,-0.947493383462737,-0.00358060699782173,1.14363091889138,-2.6687911992316
18.5,1900,91,-0.95225758931403,-0.38660008082543,-0.947629725066386,-0.00374874946380576,1.13292315495839,-2.65688759320792
18.75,1900,92,-0.952181281982425,-0.385476846097979,-0.952153073855177,-0.00878154018914797,0.654616548992663,-2.52933459696979
19,1900,93,-0.952181039680748,-0.384371599525849,-0.401054588507694,-0.00725464865754798,0.920753424666438,-8.81230425593106
19.25,1900,93,-0.952022588433983,-0.383257550705335,-0.947273414406833,-0.00379780000603583,1.16075791776754,-2.65328978916527
19.5,1900,94,-0.951940063125784,-0.382196983756145,-0.896612300968635,0.000938015955080803,1.97913994630145,-3.37104855502588
19.75,1900,96,-0.951855265228036,-0.381133722613428,-0.724226939878167,0.00407035895524169,2.13026856680934,-4.26078132700673
20,1900,95,-0.951768136049607,-0.380072525873033,-0.913018806964874,0.000445900800752435,1.92085709129933,-3.25050062590317
20.25,1900,97,-0.951678557810305,-0.379043387891953,-0.950038551978209,-0.00625836164022646,0.915029090541033,-2.56327693291494
20.5,1900,97,-0.951586449809157,-0.378017774506918,-0.862033568815893,0.00137143800583909,2.05978346573973,-3.49657288592887
20.75,1900,99,-0.951491588548284,-0.376998679742924,-0.440236346987997,0.00578215150343974,1.41788649625668,-8.64145155816262
21,1900,98,-0.951393939777079,-0.375981935983047,-0.796512278516376,0.00241068869256211,2.13300862489506,-3.78328982947351
21.25,1900,100,-0.951293321054076,-0.375002302599337,-0.948653886613962,-0.00538420129959518,1.04721553820116,-2.61030651297917
21.5,1900,100,-0.951189654598822,-0.374029729250102,-0.906049967502821,0.000322547675204625,1.96097011017604,-3.26205737452482
21.75,1900,101,-0.951082524108027,-0.37305913297624,-0.901072411667937,0.000392698426565468,1.98129350098875,-3.28787678459423
22,1900,102,-0.950971977991165,-0.372100250474413,-0.948435887696364,-0.00546645013436983,1.06638132814902,-2.63232387161344
22.25,1900,102,-0.950857858970327,-0.371153652836839,-0.841050526867844,0.00141476563732323,2.10849152385819,-3.55668619156132
22.5,1900,103,-0.950739532709114,-0.370210427696389,-0.810034315383491,0.00192059261442663,2.1440725704709,-3.69552314881397
22.75,1900,104,-0.950617144143946,-0.36928043948308,-0.947059877894206,-0.00481727870484645,1.17751290841267,-2.6940300564532
23,1900,104,-0.950490486188925,-0.368366469254542,-0.879991728491141,0.000573275828125735,2.0498814797285,-3.39098584541491
23.25,1900,105,-0.950358612064921,-0.367453089888356,-0.928959738783943,-0.00106173781485621,1.80199712370234,-3.0854376214895
23.5,1900,106,-0.950221947487309,-0.366553780766855,-0.567842330737233,-0.0171524306754414,0.331889783037749,-2.23533276765031
23.75,1900,106,-0.95012604159657,-0.365660431948438,-0.756067902016064,-0.0111773584130659,0.601003510770256,-2.54719168808019
24,1900,107,-0.950040493700124,-0.364774862917882,-0.365070177256451,-0.0227238331925047,0.510001406869942,-7.2221326502165
24.25,1900,107,-0.949776290129564,-0.363881570673213,-0.630511735743529,-0.0146959884810352,0.429687182246584,-2.3632895792883
24.5,1900,108,-0.94969437640527,-0.363027700599139,-0.385546657741034,-0.028036913305872,0.227858577874716,-3.57358904020337
24.75,1900,108,-0.949444854087703,-0.362151699463113,-0.898338354212509,-0.00835502665507421,0.843237882583668,-2.715259855907
25,1900,109,-0.949431889654668,-0.361309947559518,-0.622512616385558,-0.0149409665467681,0.432559747734747,-2.36610831645636
25.25,1900,109,-0.949170407678205,-0.360461674169784,-0.938096303737429,-0.00265338185739619,1.61809678903161,-3.03589128046651
25.5,1900,110,-0.948882767590512,-0.359619897147942,-0.947393899598937,-0.00580753496222343,1.15258992747842,-2.84810827299369
25.75,1900,110,-0.948673911524195,-0.358784466484743,-0.790308154849585,0.00169278279088685,2.20372197696758,-3.87044908674505
26,1900,111,-0.948451194961166,-0.357950812673722,-0.938040334715074,-0.00283981640421092,1.62066504580628,-3.09275642643892
26.25,1900,112,-0.948216122013924,-0.35713180481143,-0.65704188710523,0.00519588160648403,2.23345208049139,-4.82272309019775
26.5,1900,111,-0.94796234336386,-0.356307301419405,-0.944335939974982,-0.00460725641878624,1.35694975653482,-3.01117658374243
26.75,1900,112,-0.947692548645559,-0.355501290846869,-0.936704589787876,-0.00280773434517315,1.65964069086123,-3.18318983634997
27,1900,113,-0.947399684332462,-0.354693662670362,-0.434076188127491,-0.0255578878571841,0.214574020437619,-2.15069364185738
27.25,1900,113,-0.947094494760003,-0.353891032788994,-0.360589834399089,-0.0190924252712008,0.705888997519708,-8.60009098400552
27.5,1900,113,-0.946730949045419,-0.353081030628417,-0.51371102689625,-0.0202122673607005,0.306845478817613,-2.11448348620259
27.75,1900,113,-0.946437197654825,-0.35229720782085,-0.896478585250385,-0.00084191422096016,2.03654553785366,-3.58954389923988
28,1900,114,-0.945919337097302,-0.351504498281617,-0.939177993197711,-0.00353397672639979,1.58640370505687,-3.29209464831331
28.25,1900,114,-0.945438125366694,-0.350717168668303,-0.87077359811558,-0.000387036333102292,2.11496451325113,-3.75541022318976
28.5,1900,115,-0.944880762801249,-0.349929265780201,-0.506404355042093,-0.0208809355271944,0.307052465475718,-2.09929778250906
28.75,1900,115,-0.944382295528313,-0.349146458900907,-0.675714570727761,0.00400534435221797,2.28478274505342,-4.87634586192752
29,1900,114,-0.943451123346055,-0.34835773261135,-0.910152974310053,-0.00149829347934978,1.98184598300094,-3.70638405742323
29.25,1900,115,-0.942492686432985,-0.347577564695349,-0.872117686235068,-0.000618310671333242,2.11981493994681,-3.90978620509819
29.5,1900,116,-0.941221117446472,-0.346789962470793,-0.39989611907649,0.000591393647292023,1.36535599165683,-9.82930534751801
29.75,1900,115,-0.939386993512143,-0.34599340264443,-0.4964671326181,-0.0219699736164098,0.305420068783453,-2.0780464984054
30,1900,115,-0.937173290135762,-0.345219830976029,-0.793491752891743,-0.00808479863638464,1.01307550379656,-3.35251245541632
30.25,1900,115,-0.935866205101342,-0.344544617323344,-0.880476876248107,-0.000945155341496584,2.09692078966965,-4.14563878223495
30.5,1900,120,-0.904643004320926,-0.344223875277542,-0.757235546090441,-0.00931481354131882,0.960719793975717,-3.48954416042006
30.75,1900,128,-0.877154886028961,-0.35850879409399,-0.630419788008795,-0.0160948388521622,0.622474541795506,-3.29671861075697
31,1900,134,-0.802150673498478,-0.387157218711277,-0.653375042607332,-0.0153438216063043,0.734250951155269,-3.88453316039954
31.25,1900,1,-0.750070772445094,-0.410295574215306,-0.646957689065354,-0.015861065519378,0.781760849916693,-4.41782440219004
31.5,1900,0,-0.702575956886892,-0.434595781256908,-0.647709296282261,-0.0110788928054412,1.14091741801652,-6.00123521964287
31.75,1900,0,-0.651678189339165,-0.462467305715468,-0.568310105776043,-0.0210349258844474,0.723874287528092,-5.66124522200815
32,1900,0,-0.595332470352464,-0.505872125785263,-0.54824149600663,-0.0205657428165413,0.797295830032349,-6.47152171186037
32.25,1900,0,-0.548847334807912,-0.545175386734781,-0.547040300365501,-0.0207371373782258,0.790357723942426,-6.42348386789922
32.5,1900,0,-0.547040300203933,-0.544183399519789,-0.545607687450156,-0.0208345136255916,0.787261533650075,-6.40015588628133
32.75,1900,0,-0.545607687424533,-0.542791903846002,-0.544185464275555,-0.0209311396357965,0.784196464776727,-6.37702303642678
33,1900,0,-0.544185464249299,-0.541409559324092,-0.542773346458447,-0.0210270812970358,0.781159513681076,-6.3540714881107
33.25,1900,0,-0.542773346432197,-0.540036368288143,-0.541371180471857,-0.0211223456242215,0.778150230979533,-6.33129884978153
